0.0015619,0.0012216,1.0012,-0.0039741
-0.00058327,0.99815,-0.0004746,0.0029074
0.0025185,0.9977,-9.7026e-05,-0.00012374
0.0020858,-0.0014777,0.99966,-0.00026835
0.99655,0.0040003,0.00022197,-0.00077402
-3.184e-05,0.99849,-0.00058119,0.0021246
0.00095705,0.0018214,0.0017852,0.99544
1.0011,0.0012233,0.00096681,-0.003288
-9.1856e-05,-0.0002049,1,0.00028965
-0.0053237,0.010992,0.99834,-0.0040076
-0.0029365,0.99519,-0.00010116,0.0078442
-0.00017246,-0.00053218,0.00084265,0.99986
1.0002,-0.0013328,0.00035646,0.00073111
0.0080556,0.98505,0.003256,0.0036415
0.99852,0.0051653,0.00011792,-0.0038043
0.00052255,0.00071491,0.0010161,0.99775
0.00031057,-0.0011882,0.00066379,1.0002
0.0022133,0.00064316,0.0018026,0.99534
-0.00046673,0.99545,-6.2805e-05,0.0050818
0.00033625,-0.0017102,0.99955,0.0018236
0.0031471,-0.0013225,0.99973,-0.0015572
-0.00030075,-0.00048708,0.00088295,0.9999
0.99881,0.0015458,0.0006627,-0.0010186
0.001829,-0.00060985,0.001589,0.99719
0.0008941,0.99847,-0.00033155,0.00097074
0.99957,0.00059428,-4.1521e-05,-0.00012231
0.0007188,0.99905,-0.00044681,0.00067919
0.0013406,1.0006,-6.3682e-05,-0.0019058
-0.00021027,-0.0001433,1,0.00032302
0.0018322,1.0007,0.00021713,-0.0027021
0.9971,0.0020143,-0.00029423,0.0011842
-0.0001678,0.0039344,0.0026935,0.99354
0.0014139,0.0018393,0.0022727,0.99447
0.99877,-0.00019965,-0.00021804,0.0016508
0.99601,0.0030816,0.00014808,0.00075864
0.99962,0.0017777,0.0005683,-0.001967
0.00043904,-0.0016362,0.99955,0.0016458
0.0010869,0.99854,0.00079538,-0.0004187
0.99715,-0.0010341,-0.00045398,0.0043362
0.99646,0.00085788,8.7426e-05,0.0025947
0.0010857,0.00099536,0.0020671,0.99585
0.015245,0.003868,0.96708,0.013808
-0.0013992,0.001082,1.001,-0.0006599
0.00026148,0.0007245,0.0012025,0.99781
0.0011287,0.99886,0.0017285,-0.001721
-0.0039801,0.0018303,0.99947,0.0026784
-0.0018446,0.99775,0.00056436,0.0035266
0.0046171,1.0002,0.00043018,-0.0052253
0.0025392,0.00083879,1.0011,-0.0044539
1.0045,-0.0027603,-0.0010856,-0.0006343
0.012792,-0.00069078,-6.0999e-05,0.98796
1.0163,0.0007305,-0.00146,-0.015543
-0.00047659,0.00065803,0.0017722,0.99805
0.00052214,-0.0014381,0.00038808,1.0005
0.034606,-0.0001463,-0.00022985,0.96577
0.0015657,0.99814,0.00034203,-4.6068e-05
0.0021486,-0.0010702,0.00072842,0.99819
5.2125e-05,-0.00052639,0.00085585,0.99962
0.0029966,0.99787,0.00065675,-0.0015223
0.99608,0.00028313,-0.0010938,0.004728
-0.0047463,1.0037,0.0010404,3.8778e-05
0.00097952,0.9961,5.4837e-05,0.0028654
0.0095291,0.0031831,0.0019602,0.98533
1.0001,-0.0013389,0.00035302,0.00090661
0.99785,0.0055601,-0.00016445,-0.0032415
-0.0031409,0.99435,-0.00026866,0.0090579
-0.00032549,0.0021225,0.00080408,0.9974
1.0003,0.00071759,3.3254e-06,-0.0010547
0.99785,0.0055601,-0.00016445,-0.0032415
1.0005,0.0018039,9.4445e-05,-0.0023588
0.99782,0.001,0.00028766,0.000888
-7.1455e-05,6.573e-05,0.00099601,0.99901
0.0016759,0.0011907,1.0012,-0.0040516
-0.00056924,0.0019238,0.00044512,0.9982
0.0030209,-0.0007114,0.99376,0.0039298
-0.0010649,1.0035,0.00089813,-0.0033429
-0.0026367,0.9985,-0.00033951,0.0044733
-5.4452e-05,0.0036878,0.0022743,0.99409
0.99693,0.00069712,-7.731e-05,0.002447
0.00053141,0.99883,0.00084375,-0.00020354
9.742e-05,0.99549,0.00045664,0.003959
0.0017073,0.00037076,0.001771,0.99615
0.0018944,1.002,0.00026567,-0.0041498
1.0002,-0.00029028,0.00045655,-0.00033174
0.998,0.0027494,0.00046864,-0.0012177
0.0010793,0.0010064,0.0020717,0.99584
0.00096143,1.2951e-05,1.0003,-0.0012719
0.99964,0.00079017,-1.6185e-05,-0.00041832
0.0013931,0.00088063,0.0020398,0.99569
0.0012043,0.0033236,0.0017434,0.99373
0.00047149,0.99828,-0.00061375,0.0018619
-0.0009952,-0.00079517,0.00071865,1.0011
0.00061455,0.99865,-0.00054228,0.0012805
0.99739,-0.00023588,-0.00022481,0.0030722
0.0020832,0.0077115,0.0024784,0.98773
0.00031294,0.99464,-0.00056275,0.0056055
0.00033196,1.0024,0.00036947,-0.0031128
1.001,0.00186,0.0010754,-0.0039764
0.99194,-0.00014325,0.0081929,1.4717e-05
0.99751,0.0020441,-0.00026363,0.00071418
0.00045222,0.99832,-0.00062344,0.0018523
0.99576,-0.00063833,0.00042615,0.0044558
0.0026841,0.00062266,0.0014478,0.99525
1.0016,0.0024643,0.0012223,-0.0053105
0.0029519,0.00037953,0.0019198,0.99475
0.99737,6.2562e-05,-0.00024229,0.0028145
0.00092228,0.001093,0.00054517,0.99744
-0.0013082,0.0043343,0.00069255,0.99628
-0.0018024,0.99976,-0.00021865,0.0022569
0.0018361,0.99967,0.00060734,-0.0021139
0.00282,0.0046603,0.00081779,0.9917
0.0019678,1.0016,0.00027058,-0.0038152
0.0016168,1.0024,0.00040422,-0.0044043
-0.00059537,1.0001,0.0010287,-0.0005393
0.00017677,0.0022675,0.0011593,0.9964
0.0023969,0.0040883,0.0025905,0.99092
0.00072147,-0.00092499,0.99982,0.00038709
1.0003,0.0037434,-7.2891e-05,-0.0039835
0.004062,0.00017965,1.0009,-0.0051672
0.00049056,0.00039663,0.0015753,0.99754
0.99841,0.0021357,0.0010844,-0.0016309
0.0012974,0.0062079,0.0016871,0.99081
0.0015685,0.00075525,0.0018639,0.99581
0.0042773,-0.00016613,0.0014389,0.99445
0.99784,0.0030856,0.001208,-0.0021384
-0.00031617,0.99851,-9.1406e-05,0.0018931
0.0052717,0.99526,0.0019428,-0.0024748
0.00082521,0.0046599,0.0019015,0.99261
0.99923,0.0027864,0.0004858,-0.0025052
-0.011569,0.99254,-0.0088058,0.027835
0.00069768,0.99838,-0.00057538,0.0014966
0.00040941,0.99699,0.00036341,0.0022393
0.99758,0.001498,-0.00018917,0.0011087
-0.001145,0.0053699,0.0017086,0.99407
1.0004,0.00089223,0.00061756,-0.0019269
0.0013639,1.002,0.00027472,-0.0036814
0.0036263,-0.00045141,0.00086887,0.99596
0.99785,0.0054413,-0.00024772,-0.0030478
0.99806,-0.0001881,0.00056561,0.0015674
-0.00037717,-0.00090375,0.00070829,1.0006
0.0012079,0.99907,0.0009675,-0.001247
0.9967,0.00021768,-0.00011554,0.0031981
0.0024823,0.00026135,1.0009,-0.0036614
0.99664,0.0019937,0.00035076,0.0010189
-6.5921e-05,0.99639,0.0001671,0.0035101
-8.6224e-05,-0.00058728,0.00083157,0.99984
-0.00039102,1.0004,-4.1179e-05,7.3273e-05
0.99809,0.00087867,0.00029943,0.00073681
-0.00017609,0.99876,-0.00035029,0.0017694
0.99839,0.003035,0.00039949,-0.0018199
0.00042453,-0.0016867,0.99957,0.0016887
0.00013703,-0.0013637,0.99975,0.001477
-0.0014826,-0.0014978,0.00052823,1.0025
0.99786,0.0007712,0.0008485,0.0005205
0.00038969,0.99729,0.0005145,0.0018081
0.0018293,-0.00020141,1.0008,-0.0023908
0.017,-0.0018448,-0.00045278,0.9853
0.99752,0.0048282,-0.00020389,-0.00214
0.0020011,1.002,0.00026641,-0.0042652
-0.0029267,0.99883,-0.00032483,0.0044191
1.0003,0.00079393,2.0576e-05,-0.0011543
0.99768,-0.0013173,0.00017473,0.0034643
-0.0010521,-0.00023571,0.99998,0.0013117
0.0015711,-0.0010192,0.00079279,0.99866
0.99545,-0.00036996,-0.00034831,0.0052668
0.00072694,0.00035767,0.99977,-0.00085943
0.0010775,0.0014979,0.0020524,0.99537
-0.0011285,0.99801,0.00060075,0.002522
1.0018,0.0023262,0.0012387,-0.0053151
0.0017261,0.99751,0.00027641,0.00048925
0.995,0.00058261,-0.00012004,0.0045408
0.0013039,0.99991,0.0019274,-0.0031374
0.0017618,1.0005,7.8687e-05,-0.0023302
0.00033151,-0.00037528,0.99996,8.1684e-05
0.99663,-0.0011694,-0.00047531,0.0050154
0.0018843,0.0027417,0.0015546,0.99382
1.0175,-0.00067236,-0.00066056,-0.016144
-0.0016253,0.0035059,0.0018383,0.99628
0.99754,0.0003986,-0.00017441,0.0022394
0.0061506,0.0017232,0.003367,0.98876
0.003038,0.0021394,0.00134,0.99348
1.0002,-0.0013328,0.00035646,0.00073111
0.00094943,0.9977,-0.00017104,0.0015167
-0.0017089,0.00070624,0.0018976,0.99911
-0.0026398,-0.00088104,0.0006939,1.0028
1.0007,0.0014808,0.00051859,-0.0026504
-0.00031891,-0.00050601,0.00087077,0.99995
0.0013039,0.99991,0.0019274,-0.0031374
0.0025263,0.0041107,0.0028181,0.99054
0.00012693,0.0023231,0.00080571,0.99674
0.00050358,0.0045837,0.0012029,0.99371
-0.0063842,0.99441,-0.0048811,0.016856
0.00075131,0.00095635,0.002025,0.99627
0.99692,0.00012179,0.00070607,0.0022525
-0.0016138,0.99497,-0.00027909,0.0069252
-0.0017498,0.00098957,1.0011,-0.00029257
0.0022928,0.99613,-0.00027766,0.0018531
0.00012371,-0.00047151,0.00080792,0.99954
0.0011092,0.99996,0.00055164,-0.0016255
0.0045504,0.0017501,0.0017684,0.99193
0.00012683,0.99328,-0.00053517,0.007128
0.0055146,1.0002,-0.00082242,-0.0049245
1.0026,0.0031235,0.0011777,-0.006947
0.0015754,1.0004,0.0003181,-0.0022751
0.0030098,0.9989,-0.00039381,-0.0015113
0.00023432,0.99969,-0.00017669,0.00025376
0.0015059,1.0009,0.00032011,-0.0027402
1.0003,-0.001087,0.00041476,0.00036794
0.0055146,1.0002,-0.00082242,-0.0049245
0.00042577,-0.001739,0.99954,0.0017701
0.00036788,0.99766,9.0068e-05,0.0018817
0.0010118,0.0058234,0.0017685,0.9914
0.00055679,-0.0020231,0.00041641,1.001
0.0029322,-0.0013071,0.99971,-0.0013372
0.9957,0.00094934,4.1293e-06,0.0033507
0.0033029,0.00030401,1.0008,-0.0044327
0.99764,0.00077291,-0.00017182,0.0017556
0.99947,0.0053053,-9.9918e-05,-0.0046726
0.9998,-2.0117e-05,-0.00027259,0.00049684
0.0015687,0.99641,0.00022157,0.0017961
-0.00014387,0.0015372,0.0016131,0.99699
-0.00057006,-0.0010668,0.99973,0.0019077
-0.00016986,-0.00018361,0.00094992,0.9994
0.0017431,0.99696,0.0003431,0.0009586
0.0012628,0.99803,-7.9954e-06,0.00071712
0.02503,-0.00076272,-0.0012657,0.977
0.0006798,-0.00083662,0.00051951,0.99964
0.00093211,1.0025,0.00059748,-0.0040155
0.0010242,0.001106,0.0020561,0.99581
0.0012867,-0.00024505,1.0007,-0.0016935
0.9963,0.00067763,2.0296e-05,0.0030055
0.99554,0.0011025,1.7839e-05,0.0033382
0.00014274,0.005061,0.00094046,0.99386
0.00064136,0.99899,-0.00046132,0.0008287
0.99876,-0.002827,-0.00085123,0.0049227
0.0020113,0.00064642,0.0019653,0.99538
-0.00081546,0.0010327,1.0011,-0.0013037
0.00071602,0.99986,0.00035615,-0.00093533
0.00031339,0.99573,0.00065091,0.0033084
0.0001134,-0.0012519,0.99982,0.0013146
-0.001293,0.0011534,0.0010585,0.99908
0.99677,0.0034357,0.00054783,-0.00075336
0.0072146,0.00033211,0.0012571,0.9912
1.0004,0.0016014,6.8749e-06,-0.0020164
0.99748,0.003288,0.0014426,-0.0022072
0.0005226,-0.00021245,0.00044253,0.99925
-0.00023657,0.99919,0.00048583,0.00056512
-0.00043126,-0.00070955,0.0007954,1.0003
0.0012628,0.99803,-7.9954e-06,0.00071712
0.00012262,0.004363,0.0027858,0.99273
-0.0007792,0.00052414,0.0004516,0.9998
0.0035457,0.99948,0.0016375,-0.0046609
0.006503,0.001632,0.98738,0.0044866
0.0026212,-0.0011066,0.99979,-0.0013034
0.99817,0.0028646,0.0013708,-0.002401
0.0027112,2.4802e-05,0.0016336,0.99563
-0.0011693,0.00048443,1.0006,6.9175e-05
-0.00024616,-0.00015012,1,0.00037553
0.00096017,0.99831,0.00039136,0.00033958
0.0010962,0.0014133,1.0012,-0.0037431
0.99883,0.0019296,0.0010463,-0.0018016
0.0016913,-0.00030115,1.0007,-0.0020639
0.0010123,0.001402,1.0012,-0.0036105
0.0019195,1.0034,0.00069057,-0.005987
0.0032545,0.99738,0.0012213,-0.0018518
-0.0027267,0.0038205,0.00064065,0.99827
-0.0017108,-0.0010159,0.99972,0.0030066
-0.0017629,0.99811,0.0006244,0.0030294
8.7442e-05,-9.7199e-05,1.0001,-8.5244e-05
0.99809,0.0019785,0.00047428,-0.00054139
-0.00028803,-0.00014783,1,0.00041698
0.99811,-0.0010674,0.00015604,0.0027986
-0.00030983,5.0732e-05,0.00084629,0.99941
0.00073509,1.0018,0.00046077,-0.0030396
0.0010556,0.001291,1.0011,-0.0034671
-0.0020243,0.0016164,0.0012808,0.99913
0.00085665,-0.00057176,0.00075133,0.99896
0.0016725,0.0010862,1.0011,-0.0038707
0.9976,-0.0024666,-0.00065423,0.0055228
-0.0011707,0.0010642,1.0011,-0.00097997
0.001592,0.99625,0.0008476,0.001315
-0.0004243,0.99809,-0.00052373,0.0028566
0.0019252,1.0013,0.00028461,-0.0034882
0.99738,0.0014996,-0.0003106,0.0014344
-0.00013904,0.0027064,0.0008006,0.99663
0.99802,0.0018658,0.00019637,-7.8356e-05
0.0018484,0.99836,-0.00038529,0.00017389
0.99771,0.0047169,-0.00024557,-0.0021783
-0.0028635,0.0042233,0.0006147,0.99803
-0.0019559,0.00018267,0.00077761,1.001
0.00037621,0.99834,-0.00061732,0.0018986
0.00035863,0.00018882,0.0014205,0.99803
-0.0015159,-0.0013627,0.00057018,1.0023
0.99754,0.0017244,0.00024197,0.00048946
0.00021108,0.0032824,0.99993,-0.0034222
0.99883,0.0019296,0.0010463,-0.0018016
0.0012098,0.0031858,0.001755,0.99385
0.9973,0.0004799,-0.00016817,0.0023849
0.0027213,0.0037414,0.0023858,0.99115
0.99425,0.0017392,0.00022321,0.0037903
-0.00087606,-5.7829e-05,0.0012976,0.99964
-0.0034184,-0.0012358,0.99908,0.0055782
0.00066761,0.99927,0.00033309,-0.00027284
-0.0001467,0.0016176,0.00081205,0.99772
0.0012585,0.99835,0.0011211,-0.00072612
-0.001418,0.00049013,0.0018503,0.99908
0.00061842,0.0026324,0.00029945,0.99645
0.00080044,0.00071376,0.0018395,0.99665
0.0050416,0.0010833,0.0020576,0.99182
0.0032775,-0.00058411,0.99974,-0.002434
0.0032353,1.0009,0.00049289,-0.0046415
-0.00027611,-4.2428e-05,1.0001,0.00022447
0.99986,0.0011463,0.00013438,-0.0011452
0.00028405,0.99358,-0.00048366,0.0066182
0.00046526,1,0.00054272,-0.0010101
-0.0011693,0.00048443,1.0006,6.9175e-05
0.99818,0.0035191,0.0015275,-0.0032311
0.99972,0.00070035,-2.1962e-05,-0.00040129
0.99826,0.00018276,0.0006163,0.00094331
0.9998,-2.0117e-05,-0.00027259,0.00049684
0.0013225,0.0013257,1.0012,-0.0038714
0.99798,0.0029833,0.0014003,-0.0023608
0.0029419,0.99581,-0.00037059,0.0016196
-0.0019454,-0.00055407,0.00056494,1.0019
0.99877,0.0019509,0.00074933,-0.0014734
0.0020568,0.00092721,0.0017246,0.99529
0.99753,-0.00046492,0.00056895,0.002363
-0.0022789,-0.0012404,0.00059189,1.0029
0.99882,0.00089364,0.00089576,-0.00061046
0.0019684,1.0019,0.00030932,-0.0042057
0.0011358,0.00117,0.0021114,0.99558
0.0010679,0.001006,0.0020717,0.99585
0.0004849,0.00011544,1.0007,-0.0013212
0.9976,-0.0024666,-0.00065423,0.0055228
1.0017,0.0022772,0.0012178,-0.0052009
0.99472,0.0026417,4.7867e-05,0.0025859
0.99923,-0.0011807,0.00033357,0.0016122
-0.0011403,-0.00031337,0.0011119,1.0003
1.0002,0.0006063,0.00062383,-0.0014134
-0.021083,0.0033474,0.99186,0.025874
0.9976,-0.0024666,-0.00065423,0.0055228
-0.039396,0.98472,-0.016462,0.07114
0.0040636,0.99942,0.0018596,-0.0053406
-0.0010717,0.00014316,0.0010196,0.99991
0.9996,0.00032883,0.00055115,-0.00048226
0.022725,-0.0013754,-0.0010241,0.97967
-0.00078068,-0.00018329,0.00085102,1.0001
0.0019034,1.0016,0.0014828,-0.0050289
0.99839,0.00064242,0.00073651,0.00023106
0.00080044,0.00071376,0.0018395,0.99665
0.00092636,0.99876,-0.00033828,0.00065461
1.0016,0.0022113,0.0012087,-0.004992
0.99746,0.0010646,-0.00026354,0.0017377
0.0010203,-0.0010848,1.0001,2.363e-06
-0.00015291,0.00082143,0.0019877,0.99734
0.00046056,0.99744,0.00054836,0.0015461
-0.0025592,0.99447,-0.00022044,0.0083117
0.00068565,0.0045681,0.0010324,0.99371
-0.00043389,0.9986,-0.00055501,0.0023884
-0.00093503,-0.0012844,0.00061461,1.0016
0.0031154,1.0028,0.00057757,-0.0065404
1.7168e-05,0.00026915,1.0003,-0.00062481
-0.0028972,-0.00060224,0.00075377,1.0027
-0.0001757,1.0046,0.0017144,-0.0061374
0.0046374,-0.00014818,0.0017823,0.99373
0.99572,-0.00077719,-0.00038003,0.0054409
0.0044432,0.0029419,0.0014318,0.99118
0.0011363,1.0015,0.00015825,-0.0028247
-0.00048253,0.99771,0.00088714,0.0018886
0.0036633,0.99942,-0.00015848,-0.0029273
0.00028926,0.0011808,0.0020257,0.9965
-0.00018996,0.99891,-2.7934e-05,0.0013094
0.99698,0.0021694,0.00046229,0.00039281
0.99896,0.0019224,0.001047,-0.0019265
-0.0027068,0.00021725,0.99982,0.0026739
0.0030903,1.0011,0.0019411,-0.0061231
9.3266e-05,0.0047742,0.00095988,0.99417
0.0029465,0.99855,-0.00042763,-0.0010708
0.00084,0.0012606,0.0017955,0.9961
0.00061508,0.00072159,0.0017974,0.99687
0.99658,6.2028e-05,0.00035331,0.0030051
-0.00051402,-0.00028752,0.00084708,0.99995
1.0004,-0.00087381,0.00046463,2.7785e-05
0.00057728,-0.00015136,1.0007,-0.0011123
-0.0029285,0.99941,-0.00034124,0.0038598
-0.00010072,-0.00032298,0.00089354,0.99953
0.99784,0.00080736,-0.00014752,0.0015033
0.00060723,0.00039922,0.001574,0.99742
0.00037471,-0.00053199,0.00082504,0.99933
0.00034795,0.99836,-0.00060537,0.0018949
0.99697,0.0038899,-0.00073259,-0.00012778
0.0016593,1.0031,0.00061172,-0.0053905
-0.00048727,-0.0014149,0.99963,0.0022743
0.004585,0.0018689,0.0022535,0.99129
0.0016732,-0.00029164,1.0007,-0.0020636
0.0014826,1.0007,5.4668e-06,-0.0021392
0.00067563,0.99716,0.00038742,0.0017751
0.00026319,-0.0016135,0.99958,0.0017722
0.998,0.001581,0.00021228,0.00020588
0.0026202,0.0047238,0.0029773,0.98968
1.0077,0.0012421,-0.00097264,-0.0079639
0.0027361,0.99674,0.00033672,0.00018662
1.0015,0.0018744,0.0011116,-0.0045201
0.99657,-0.0028462,-0.00090247,0.0071796
0.00034466,0.99906,-0.0004392,0.0010358
-0.0011308,1.0012,0.0005333,-0.00056842
0.0011477,0.0023126,0.0020498,0.99449
-0.0025551,-0.0010361,0.00064461,1.0029
3.4112e-05,0.0017012,0.99954,-0.0012723
-0.0002469,-0.0014239,0.99838,0.0032882
-0.0020785,-0.00075481,0.00073892,1.0021
0.003774,0.0002425,0.0011687,0.99481
0.00050572,0.00072351,0.0011845,0.99759
-0.00029833,-0.00043905,0.00092314,0.99981
0.0011187,0.0011271,0.0021014,0.99565
0.9987,0.0013784,0.00089894,-0.00097585
0.99743,-0.0011283,0.00025455,0.0034432
0.0024003,0.00081825,0.0019307,0.99485
0.0018622,1.0001,-9.0872e-05,-0.0018609
0.99827,-0.0023492,-0.00074327,0.0048232
0.0014939,1.0008,8.84e-05,-0.0024016
-0.0017139,0.99393,-0.00038432,0.008164
0.99617,0.00037439,-0.0010552,0.0045071
0.99527,-0.0016781,-0.00057354,0.0069832
0.0014907,-0.00014301,1.0008,-0.0021011
0.0030903,1.0011,0.0019411,-0.0061231
0.00043788,-0.00087734,0.99953,0.00090742
-0.015722,1.0023,0.0013971,0.012069
0.0007923,0.99978,-0.00025823,-0.00031213
0.003234,-0.001315,0.99974,-0.0016543
0.99856,0.0057344,0.00066711,-0.0049577
-7.5704e-05,-0.00021079,1,0.00028214
0.99686,0.0016128,0.0006319,0.00089167
0.99478,-0.00096293,0.00059779,0.0055808
0.00040843,1.0004,0.00049708,-0.0012976
1.0025,0.0050641,-9.614e-05,-0.0074753
-0.0019255,0.99914,-0.00042354,0.0032111
0.00041036,-0.0014394,0.00060943,1.0004
0.0013357,0.99639,0.0011598,0.0011105
-0.00040986,0.99487,-7.7313e-05,0.0056127
0.0027511,0.9999,0.00035296,-0.0030083
0.00045509,0.99839,-0.00060461,0.00176
0.99713,0.0020581,0.00047144,0.00034528
-0.0080769,-0.0011882,0.99886,0.010404
-0.00091825,0.0012189,0.0013566,0.99834
0.001885,1.0005,0.0002912,-0.0026484
-0.00020444,0.00020268,0.00094684,0.99905
2.3959e-05,0.00033504,0.0010613,0.99858
0.99367,0.0034194,-0.00073873,0.0036484
-0.00054481,0.0004643,0.0011042,0.99898
0.99796,0.0026574,0.0012895,-0.001904
-0.00038401,0.995,-9.8213e-06,0.0053961
0.0025006,1.0022,0.00075113,-0.0054879
0.0036506,0.99966,-0.00020969,-0.0031009
0.00031013,0.99471,-0.00057071,0.0055472
-1.2315e-05,-0.0015401,0.99959,0.0019575
1.0002,0.00087096,3.5235e-05,-0.0010831
0.99841,-0.002779,-0.00077268,0.0051388
0.0010767,0.0014068,1.0012,-0.0037265
0.003403,0.99666,0.0003725,-0.00043658
0.001203,-0.0012301,0.0010887,0.99894
0.99737,0.0028164,0.0010767,-0.0012621
-0.00096332,-0.00056635,0.0008326,1.0007
1.0015,0.0018293,0.0011182,-0.0044618
0.0045758,0.99758,0.00052524,-0.0026805
0.99895,0.0018425,0.00099435,-0.0017874
7.9685e-05,-1.5843e-05,0.00058459,0.99935
0.00057492,1.0028,0.0005973,-0.0039589
0.011279,0.98205,0.0035247,0.0031468
0.99692,-8.3516e-05,0.00066134,0.002499
0.00067704,-0.00086741,0.00077017,0.99942
0.99912,-0.0012046,0.00037542,0.0017131
0.0021857,-0.0014701,0.99966,-0.00037876
0.0013244,1.0028,0.0007391,-0.0049062
-0.0016471,0.004556,0.0012982,0.99579
1.0003,0.00084648,3.7874e-06,-0.0011163
0.0018395,0.99693,0.00041558,0.00081338
0.0010631,0.99848,0.00080437,-0.00034282
0.0017774,0.99699,0.00034183,0.00089
0.0014618,0.99611,0.00084836,0.0015787
0.009897,0.0037427,0.97764,0.0087166
0.0020927,0.99842,-0.00037072,-0.0001462
0.0009479,0.0035582,0.00048039,0.99501
0.0031869,-0.0011103,0.99988,-0.0019544
0.0011599,0.99995,-0.0002254,-0.00088846
0.99826,0.00040732,-0.00013806,0.001466
0.0010716,0.0010169,0.0020734,0.99584
7.3074e-05,0.00099308,0.00036457,0.99857
0.99996,0.0015453,-0.00020485,-0.0012995
0.99773,0.00077545,0.0006025,0.00089525
-0.0011308,1.0012,0.0005333,-0.00056842
0.99378,-0.0017923,-0.00053533,0.008548
0.00084997,0.0011509,1.001,-0.0030412
-0.00050619,0.0011281,0.00090881,0.99847
-0.0026442,0.0022338,0.0007448,0.99967
0.00024476,-0.00066343,0.99971,0.0007123
0.0018481,0.99864,0.0014643,-0.0019521
1.0062,-0.0023974,-0.0013629,-0.0024346
0.0012375,0.0057161,0.0017936,0.99125
-0.00047896,0.99825,-0.00054487,0.0027786
0.00095592,0.00099687,0.002061,0.99599
0.0015487,1.002,0.00029431,-0.0038575
0.00030188,5.6135e-05,1.0002,-0.00059285
0.00024765,0.99968,0.00041146,-0.00033804
1.0003,0.00074327,1.727e-05,-0.0011058
1.0128,-3.0653e-05,-0.00093981,-0.011828
0.00035684,0.00019371,0.0014012,0.99805
0.0010684,0.0010966,0.0020673,0.99577
0.0032346,1.0021,0.00038016,-0.0057108
1.0005,0.0038316,0.0010672,-0.0053778
0.0034143,1.0018,0.0012109,-0.0063942
-0.0017018,0.0009702,1.001,-0.00031702
-0.0005533,0.00051019,0.0014115,0.99863
0.0041743,1.0024,0.00051305,-0.0070473
0.00040601,0.99833,-0.0006176,0.0018804
0.00036399,-0.0016075,0.99958,0.001662
9.7152e-05,-0.0016273,0.99957,0.0019593
-0.0017071,1.0004,0.00059736,0.00071418
